timestamp,hospital,blood_type,stock_initial,demand,supply,stock_final,temperature,days_to_expiry,quality_score,urgency,quality_comment,day_of_week,hour,month,is_weekend,is_holiday_season,special_event,weather
2022-01-01 03:26:10,Hôpital Laquintinie,B+,26,2,14,38,3.6,23,89.3,normale,"État satisfaisant, contrôle qualité OK",5,3,1,True,True,normal,pluvieux
2022-01-01 20:15:00,Hôpital de District Bonassama,B+,32,8,0,24,3.9,2,82.9,normale,Urgent: vérifier température stockage,5,20,1,True,True,normal,ensoleillé
2022-01-03 17:51:28,Centre Médical d'Excellence,B+,27,10,21,38,3.6,11,98.3,normale,"Excellent état, conservation parfaite",0,17,1,False,True,normal,pluvieux
2022-01-03 23:07:38,Hôpital de District Bonassama,B+,23,15,0,8,3.8,4,83.4,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",0,23,1,False,True,normal,ensoleillé
2022-01-04 04:52:25,Centre Médical d'Excellence,B+,23,4,24,43,3.9,1,69.4,attention,"Bon état général, légère variation température",1,4,1,False,True,normal,ensoleillé
2022-01-05 00:35:20,Hôpital Laquintinie,B+,27,12,0,15,4.3,1,66.8,faible,Attention: proche expiration,2,0,1,False,True,normal,ensoleillé
2022-01-06 02:59:23,Hôpital Militaire,B+,29,11,0,18,4.6,4,77.8,faible,Contrôle bactériologique négatif,3,2,1,False,True,normal,nuageux
2022-01-06 12:36:57,Hôpital Général Douala,B+,75,6,27,96,3.5,8,100.0,normale,"Excellent état, conservation parfaite",3,12,1,False,True,normal,ensoleillé
2022-01-07 04:33:22,Centre Médical d'Excellence,B+,14,5,0,9,4.1,2,85.4,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",4,4,1,False,True,normal,ensoleillé
2022-01-07 22:27:52,Hôpital Général Douala,B+,105,11,0,94,3.7,6,99.3,normale,"État satisfaisant, contrôle qualité OK",4,22,1,False,True,normal,pluvieux
2022-01-09 21:10:39,Hôpital Militaire,B+,53,7,0,46,3.2,20,91.2,normale,Urgent: vérifier température stockage,6,21,1,True,True,normal,ensoleillé
2022-01-12 20:24:20,Hôpital Général Douala,B+,71,4,0,67,3.6,2,87.6,normale,Urgent: vérifier température stockage,2,20,1,False,True,normal,orageux
2022-01-13 03:39:31,Hôpital de District Bonassama,B+,22,11,0,11,3.5,16,100.0,faible,Parfait pour transfusion immédiate,3,3,1,False,True,normal,ensoleillé
2022-01-15 06:47:12,Hôpital Général Douala,B+,43,5,0,38,3.5,11,100.0,normale,"État satisfaisant, contrôle qualité OK",5,6,1,True,True,normal,pluvieux
2022-01-15 19:38:44,Hôpital Laquintinie,B+,45,4,16,57,3.5,1,62.1,attention,Urgent: vérifier température stockage,5,19,1,True,True,normal,ensoleillé
2022-01-16 04:03:54,Hôpital Militaire,B+,18,6,17,29,4.1,3,79.4,normale,Parfait pour transfusion immédiate,6,4,1,True,True,normal,ensoleillé
2022-01-16 08:00:47,Clinique des Spécialités,B+,45,7,17,55,3.2,27,98.0,normale,"Excellent état, conservation parfaite",6,8,1,True,True,normal,pluvieux
2022-01-18 02:47:32,Hôpital de District Bonassama,B+,26,6,19,39,4.2,19,93.2,normale,"Excellent état, conservation parfaite",1,2,1,False,True,normal,ensoleillé
2022-01-18 12:20:14,Hôpital Général Douala,B+,76,12,0,64,4.2,2,79.5,normale,Contrôle bactériologique négatif,1,12,1,False,True,normal,ensoleillé
2022-01-18 22:38:08,Clinique des Spécialités,B+,75,6,0,69,3.4,12,100.0,normale,"État satisfaisant, contrôle qualité OK",1,22,1,False,True,normal,pluvieux
2022-01-19 00:02:15,Hôpital Militaire,B+,30,10,0,20,3.6,2,83.4,normale,Contrôle bactériologique négatif,2,0,1,False,True,normal,ensoleillé
2022-01-20 10:14:03,Clinique des Spécialités,B+,58,1,25,82,4.3,26,95.8,normale,"Bon état général, légère variation température",3,10,1,False,True,normal,nuageux
2022-01-21 20:02:35,Clinique des Spécialités,B+,74,8,0,66,4.4,5,100.0,normale,Urgent: vérifier température stockage,4,20,1,False,True,normal,ensoleillé
2022-01-21 21:26:57,Hôpital Général Douala,B+,44,8,0,36,4.8,1,57.5,attention,Hémoglobine dans les normes,4,21,1,False,True,normal,pluvieux
2022-01-22 21:27:14,Hôpital Militaire,B+,42,5,0,37,3.9,1,62.0,attention,Parfait pour transfusion immédiate,5,21,1,True,True,normal,ensoleillé
2022-01-23 10:09:55,Hôpital Militaire,B+,22,7,23,38,3.8,23,100.0,normale,Contrôle bactériologique négatif,6,10,1,True,True,normal,ensoleillé
2022-01-24 19:29:23,Clinique des Spécialités,B+,34,8,0,26,3.3,1,52.9,attention,"Excellent état, conservation parfaite",0,19,1,False,True,normal,pluvieux
2022-01-25 13:02:20,Hôpital Général Douala,B+,65,11,0,54,3.5,47,99.2,normale,Hémoglobine dans les normes,1,13,1,False,True,normal,nuageux
2022-01-25 15:34:51,Clinique des Spécialités,B+,68,10,0,58,4.0,4,86.7,normale,"Bon état général, légère variation température",1,15,1,False,True,normal,ensoleillé
2022-01-25 15:37:22,Hôpital Laquintinie,B+,47,10,31,68,4.0,19,93.8,normale,Hémoglobine dans les normes,1,15,1,False,True,normal,ensoleillé
2022-01-26 07:00:42,Centre Médical d'Excellence,B+,72,0,16,88,3.5,1,56.3,attention,Urgent: vérifier température stockage,2,7,1,False,True,normal,nuageux
2022-01-27 23:23:09,Hôpital Laquintinie,B+,30,8,0,22,3.8,47,91.9,normale,"Excellent état, conservation parfaite",3,23,1,False,True,normal,ensoleillé
2022-01-28 19:57:20,Hôpital Général Douala,B+,69,10,17,76,3.7,10,100.0,normale,"État satisfaisant, contrôle qualité OK",4,19,1,False,True,normal,ensoleillé
2022-01-29 18:31:32,Hôpital de District Bonassama,B+,39,4,0,35,3.9,11,100.0,normale,Hémoglobine dans les normes,5,18,1,True,True,normal,nuageux
2022-01-29 23:17:22,Hôpital de District Bonassama,B+,14,4,0,10,3.4,1,52.6,faible,"Excellent état, conservation parfaite",5,23,1,True,True,normal,orageux
2022-01-30 21:54:54,Hôpital Militaire,B+,56,9,0,47,4.3,2,84.2,normale,Urgent: vérifier température stockage,6,21,1,True,True,normal,nuageux
2022-01-31 23:21:56,Hôpital de District Bonassama,B+,25,2,0,23,3.8,3,86.7,normale,"Excellent état, conservation parfaite",0,23,1,False,True,normal,pluvieux
2022-02-01 06:27:57,Hôpital Général Douala,B+,79,3,0,76,4.6,2,83.2,normale,Hémoglobine dans les normes,1,6,2,False,False,normal,pluvieux
2022-02-01 21:35:02,Clinique des Spécialités,B+,25,8,0,17,5.0,20,98.1,faible,Hémoglobine dans les normes,1,21,2,False,False,normal,ensoleillé
2022-02-02 19:16:42,Hôpital Militaire,B+,56,7,0,49,4.2,1,69.8,attention,Contrôle bactériologique négatif,2,19,2,False,False,normal,pluvieux
2022-02-02 19:50:30,Hôpital Militaire,B+,32,7,0,25,4.1,12,100.0,normale,Attention: proche expiration,2,19,2,False,False,normal,ensoleillé
2022-02-04 02:28:07,Hôpital Général Douala,B+,15,13,0,2,3.1,12,96.1,critique,"URGENT: Stock critique - Excellent état, conservation parfaite",4,2,2,False,False,normal,ensoleillé
2022-02-04 08:23:55,Hôpital Général Douala,B+,63,5,0,58,4.4,3,79.8,normale,Attention: proche expiration,4,8,2,False,False,normal,ensoleillé
2022-02-05 13:48:19,Centre Médical d'Excellence,B+,37,3,0,34,4.0,1,61.7,attention,"Excellent état, conservation parfaite",5,13,2,True,False,normal,ensoleillé
2022-02-05 15:26:04,Hôpital de District Bonassama,B+,51,3,19,67,4.1,46,100.0,normale,Contrôle bactériologique négatif,5,15,2,True,False,normal,nuageux
2022-02-05 21:29:10,Centre Médical d'Excellence,B+,62,6,0,56,4.1,9,100.0,normale,Contrôle bactériologique négatif,5,21,2,True,False,normal,pluvieux
2022-02-06 03:58:40,Hôpital de District Bonassama,B+,19,8,18,29,4.6,14,100.0,normale,"Excellent état, conservation parfaite",6,3,2,True,False,normal,orageux
2022-02-07 17:26:25,Hôpital Général Douala,B+,68,8,0,60,4.2,1,61.4,attention,Parfait pour transfusion immédiate,0,17,2,False,False,normal,orageux
2022-02-08 07:13:31,Clinique des Spécialités,B+,39,8,0,31,3.3,4,85.5,normale,Contrôle bactériologique négatif,1,7,2,False,False,normal,ensoleillé
2022-02-08 13:12:31,Clinique des Spécialités,B+,70,11,0,59,3.9,12,100.0,normale,Parfait pour transfusion immédiate,1,13,2,False,False,normal,orageux
2022-02-08 19:17:04,Hôpital Laquintinie,B+,58,8,0,50,4.5,21,96.5,normale,Urgent: vérifier température stockage,1,19,2,False,False,normal,ensoleillé
2022-02-09 12:00:50,Hôpital Militaire,B+,50,11,0,39,3.4,60,100.0,normale,"Bon état général, légère variation température",2,12,2,False,False,normal,nuageux
2022-02-10 10:20:04,Hôpital Laquintinie,B+,63,7,27,83,3.6,45,98.4,normale,"État satisfaisant, contrôle qualité OK",3,10,2,False,False,normal,ensoleillé
2022-02-11 15:20:44,Hôpital Militaire,B+,54,7,0,47,3.7,6,85.5,normale,Attention: proche expiration,4,15,2,False,False,normal,pluvieux
2022-02-11 18:54:08,Hôpital Général Douala,B+,38,11,0,27,3.4,20,100.0,normale,"Excellent état, conservation parfaite",4,18,2,False,False,normal,ensoleillé
2022-02-12 08:02:38,Clinique des Spécialités,B+,39,2,0,37,4.3,38,99.0,normale,Attention: proche expiration,5,8,2,True,False,normal,pluvieux
2022-02-12 08:39:44,Hôpital Militaire,B+,60,6,16,70,3.6,1,59.4,attention,"État satisfaisant, contrôle qualité OK",5,8,2,True,False,normal,orageux
2022-02-12 09:14:32,Hôpital Laquintinie,B+,52,9,0,43,3.4,1,54.4,attention,"Bon état général, légère variation température",5,9,2,True,False,normal,pluvieux
2022-02-13 00:58:13,Centre Médical d'Excellence,B+,20,2,0,18,4.0,9,98.8,faible,Urgent: vérifier température stockage,6,0,2,True,False,normal,orageux
2022-02-13 12:19:51,Hôpital Laquintinie,B+,26,7,0,19,3.9,9,98.4,faible,"État satisfaisant, contrôle qualité OK",6,12,2,True,False,normal,nuageux
2022-02-13 14:08:17,Hôpital de District Bonassama,B+,10,4,0,6,3.6,11,99.8,critique,URGENT: Stock critique - Contrôle bactériologique négatif,6,14,2,True,False,normal,nuageux
2022-02-13 15:02:49,Hôpital Général Douala,B+,32,6,0,26,4.1,1,66.3,attention,Parfait pour transfusion immédiate,6,15,2,True,False,normal,pluvieux
2022-02-13 20:17:24,Clinique des Spécialités,B+,24,7,0,17,4.0,13,94.5,faible,Urgent: vérifier température stockage,6,20,2,True,False,normal,pluvieux
2022-02-13 23:11:22,Hôpital Militaire,B+,16,7,0,9,3.1,7,100.0,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",6,23,2,True,False,normal,ensoleillé
2022-02-14 04:21:20,Clinique des Spécialités,B+,19,8,0,11,3.9,10,94.1,faible,Urgent: vérifier température stockage,0,4,2,False,False,normal,ensoleillé
2022-02-16 02:30:36,Hôpital Général Douala,B+,31,2,26,55,4.2,1,71.4,normale,Attention: proche expiration,2,2,2,False,False,normal,pluvieux
