timestamp,hospital,blood_type,stock_initial,demand,supply,stock_final,temperature,days_to_expiry,quality_score,urgency,quality_comment,day_of_week,hour,month,is_weekend,is_holiday_season,special_event,weather
2022-01-01 03:09:49,Hôpital Militaire,A+,17,5,0,12,3.7,11,95.4,faible,Contrôle bactériologique négatif,5,3,1,True,True,normal,ensoleillé
2022-01-01 03:38:48,Hôpital Laquintinie,A+,37,7,0,30,4.1,2,82.4,normale,Hémoglobine dans les normes,5,3,1,True,True,normal,pluvieux
2022-01-01 05:21:18,Clinique des Spécialités,A+,17,9,13,21,3.5,10,99.2,normale,"Excellent état, conservation parfaite",5,5,1,True,True,normal,ensoleillé
2022-01-01 07:34:02,Clinique des Spécialités,A+,39,7,0,32,3.4,11,100.0,normale,"Bon état général, légère variation température",5,7,1,True,True,normal,ensoleillé
2022-01-01 13:25:06,Hôpital de District Bonassama,A+,56,4,20,72,4.5,12,100.0,normale,"Excellent état, conservation parfaite",5,13,1,True,True,normal,nuageux
2022-01-01 16:10:26,Hôpital Militaire,A+,24,9,0,15,4.5,4,85.1,faible,Attention: proche expiration,5,16,1,True,True,normal,nuageux
2022-01-02 05:09:40,Clinique des Spécialités,A+,24,6,0,18,3.7,10,97.9,faible,Contrôle bactériologique négatif,6,5,1,True,True,normal,orageux
2022-01-02 09:30:55,Hôpital de District Bonassama,A+,63,8,0,55,4.0,3,83.2,normale,"Bon état général, légère variation température",6,9,1,True,True,normal,pluvieux
2022-01-02 23:49:11,Hôpital Militaire,A+,22,3,23,42,4.4,4,80.2,normale,Contrôle bactériologique négatif,6,23,1,True,True,normal,pluvieux
2022-01-02 23:52:49,Hôpital Laquintinie,A+,25,9,0,16,4.2,12,100.0,faible,Parfait pour transfusion immédiate,6,23,1,True,True,normal,nuageux
2022-01-03 01:52:44,Centre Médical d'Excellence,A+,17,6,18,29,4.6,10,100.0,normale,"État satisfaisant, contrôle qualité OK",0,1,1,False,True,normal,nuageux
2022-01-04 08:51:33,Clinique des Spécialités,A+,56,9,0,47,4.3,12,100.0,normale,Hémoglobine dans les normes,1,8,1,False,True,normal,ensoleillé
2022-01-04 18:04:22,Hôpital Militaire,A+,55,12,0,43,3.9,44,96.9,normale,Contrôle bactériologique négatif,1,18,1,False,True,normal,pluvieux
2022-01-05 00:50:45,Hôpital de District Bonassama,A+,26,10,0,16,4.3,1,64.4,faible,Hémoglobine dans les normes,2,0,1,False,True,normal,pluvieux
2022-01-05 01:53:21,Hôpital Général Douala,A+,40,7,24,57,3.0,35,100.0,normale,"État satisfaisant, contrôle qualité OK",2,1,1,False,True,normal,pluvieux
2022-01-05 02:37:28,Hôpital de District Bonassama,A+,27,9,0,18,3.7,1,59.8,faible,Contrôle bactériologique négatif,2,2,1,False,True,normal,ensoleillé
2022-01-05 05:57:28,Hôpital Militaire,A+,41,12,18,47,3.8,49,100.0,normale,Contrôle bactériologique négatif,2,5,1,False,True,normal,orageux
2022-01-05 07:21:46,Hôpital Militaire,A+,61,13,0,48,4.2,11,100.0,normale,Urgent: vérifier température stockage,2,7,1,False,True,normal,orageux
2022-01-05 11:11:52,Hôpital Général Douala,A+,57,4,0,53,4.5,1,50.9,attention,Attention: proche expiration,2,11,1,False,True,normal,pluvieux
2022-01-05 23:00:11,Clinique des Spécialités,A+,32,16,24,40,4.1,12,100.0,normale,Parfait pour transfusion immédiate,2,23,1,False,True,normal,pluvieux
2022-01-06 02:27:06,Hôpital de District Bonassama,A+,14,14,19,19,4.1,22,89.1,faible,"Excellent état, conservation parfaite",3,2,1,False,True,normal,ensoleillé
2022-01-06 03:15:47,Hôpital de District Bonassama,A+,20,11,0,9,4.4,9,98.5,critique,URGENT: Stock critique - Urgent: vérifier température stockage,3,3,1,False,True,normal,pluvieux
2022-01-06 03:28:27,Centre Médical d'Excellence,A+,17,8,0,9,4.0,17,88.6,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",3,3,1,False,True,normal,ensoleillé
2022-01-06 06:09:10,Hôpital de District Bonassama,A+,69,13,0,56,4.4,20,96.9,normale,Hémoglobine dans les normes,3,6,1,False,True,normal,ensoleillé
